wave,var,label,type,n_missing,pct_missing,n_unique,examples
endline,c27_notconsult_u7_11_3,C27. Embarrassment,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_11_4,C27. Embarrassment,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_12_1,C27. Problem disappeared,haven_labelled,1861,75.9,2,0 | 1
endline,c27_notconsult_u7_12_2,C27. Problem disappeared,haven_labelled,2312,94.3,2,0 | 1
endline,c27_notconsult_u7_12_3,C27. Problem disappeared,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_12_4,C27. Problem disappeared,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_13_1,C27. Didn't want to go/ anxious,haven_labelled,1861,75.9,2,0 | 1
endline,c27_notconsult_u7_13_2,C27. Didn't want to go/ anxious,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_13_3,C27. Didn't want to go/ anxious,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_13_4,C27. Didn't want to go/ anxious,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_14_1,C27. Bad previous experience,haven_labelled,1861,75.9,1,0
endline,c27_notconsult_u7_14_2,C27. Bad previous experience,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_14_3,C27. Bad previous experience,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_14_4,C27. Bad previous experience,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_15_1,C27. Couldn't stop working,haven_labelled,1861,75.9,2,0 | 1
endline,c27_notconsult_u7_15_2,C27. Couldn't stop working,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_15_3,C27. Couldn't stop working,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_15_4,C27. Couldn't stop working,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_16_1,C27. Had children/ other responsibilities at home,haven_labelled,1861,75.9,2,0 | 1
endline,c27_notconsult_u7_16_2,C27. Had children/ other responsibilities at home,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_16_3,C27. Had children/ other responsibilities at home,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_16_4,C27. Had children/ other responsibilities at home,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_17_1,C27. There were insufficient health care providers at the clinics/hospitals,haven_labelled,1861,75.9,1,0
endline,c27_notconsult_u7_17_2,C27. There were insufficient health care providers at the clinics/hospitals,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_17_3,C27. There were insufficient health care providers at the clinics/hospitals,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_17_4,C27. There were insufficient health care providers at the clinics/hospitals,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_18_1,C27. Doctors or health care providers didn't allow me to come,haven_labelled,1861,75.9,1,0
endline,c27_notconsult_u7_18_2,C27. Doctors or health care providers didn't allow me to come,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_18_3,C27. Doctors or health care providers didn't allow me to come,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_18_4,C27. Doctors or health care providers didn't allow me to come,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_19_1,C27. Concern about getting Covid 19,haven_labelled,1861,75.9,1,0
endline,c27_notconsult_u7_19_2,C27. Concern about getting Covid 19,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_19_3,C27. Concern about getting Covid 19,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_19_4,C27. Concern about getting Covid 19,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_1_1,C27. Not serious illness,haven_labelled,1861,75.9,2,1 | 0
endline,c27_notconsult_u7_1_2,C27. Not serious illness,haven_labelled,2312,94.3,2,1 | 0
endline,c27_notconsult_u7_1_3,C27. Not serious illness,haven_labelled,2428,99,2,1 | 0
endline,c27_notconsult_u7_1_4,C27. Not serious illness,haven_labelled,2452,100,1,1
endline,c27_notconsult_u7_2,C27.Why did [${u7_name}] not consult anyone or seek treatment? [Select all that,character,0,0,12, | 1 3 | 1 2 | 1 | 3
endline,c27_notconsult_u7_20_1,C27. Concern about transmitting Covid 19 to other people,haven_labelled,1861,75.9,1,0
endline,c27_notconsult_u7_20_2,C27. Concern about transmitting Covid 19 to other people,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_20_3,C27. Concern about transmitting Covid 19 to other people,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_20_4,C27. Concern about transmitting Covid 19 to other people,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_21_1,C27. Clinics were closed,haven_labelled,1861,75.9,2,0 | 1
endline,c27_notconsult_u7_21_2,C27. Clinics were closed,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_21_3,C27. Clinics were closed,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_21_4,C27. Clinics were closed,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_22_1,C27. Could not get appointment or appointment was cancelled or postponed (eg. Ho,haven_labelled,1861,75.9,1,0
endline,c27_notconsult_u7_22_2,C27. Could not get appointment or appointment was cancelled or postponed (eg. Ho,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_22_3,C27. Could not get appointment or appointment was cancelled or postponed (eg. Ho,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_22_4,C27. Could not get appointment or appointment was cancelled or postponed (eg. Ho,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_23_1,C27. Lack of available transportation,haven_labelled,1861,75.9,2,0 | 1
endline,c27_notconsult_u7_23_2,C27. Lack of available transportation,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_23_3,C27. Lack of available transportation,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_23_4,C27. Lack of available transportation,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_24_1,C27. Clinic/ hospital had a long wait time,haven_labelled,1861,75.9,1,0
endline,c27_notconsult_u7_24_2,C27. Clinic/ hospital had a long wait time,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_24_3,C27. Clinic/ hospital had a long wait time,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_24_4,C27. Clinic/ hospital had a long wait time,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_2_1,C27. Self-treated,haven_labelled,1861,75.9,2,0 | 1
endline,c27_notconsult_u7_2_2,C27. Self-treated,haven_labelled,2312,94.3,2,0 | 1
endline,c27_notconsult_u7_2_3,C27. Self-treated,haven_labelled,2428,99,2,0 | 1
endline,c27_notconsult_u7_2_4,C27. Self-treated,haven_labelled,2452,100,1,1
endline,c27_notconsult_u7_3,C27.Why did [${u7_name}] not consult anyone or seek treatment? [Select all that,character,0,0,9, | 1 | 1 2 | 3 9 | 1 2 3
endline,c27_notconsult_u7_3_1,C27. No money for treatment,haven_labelled,1861,75.9,2,1 | 0
endline,c27_notconsult_u7_3_2,C27. No money for treatment,haven_labelled,2312,94.3,2,1 | 0
endline,c27_notconsult_u7_3_3,C27. No money for treatment,haven_labelled,2428,99,2,0 | 1
endline,c27_notconsult_u7_3_4,C27. No money for treatment,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_4,C27.Why did [${u7_name}] not consult anyone or seek treatment? [Select all that,character,0,0,2, | 1 2
endline,c27_notconsult_u7_4_1,C27. Too far,haven_labelled,1861,75.9,2,0 | 1
endline,c27_notconsult_u7_4_2,C27. Too far,haven_labelled,2312,94.3,2,0 | 1
endline,c27_notconsult_u7_4_3,C27. Too far,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_4_4,C27. Too far,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_5_1,C27. Poor services,haven_labelled,1861,75.9,1,0
endline,c27_notconsult_u7_5_2,C27. Poor services,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_5_3,C27. Poor services,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_5_4,C27. Poor services,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_6_1,C27. Not safe,haven_labelled,1861,75.9,1,0
endline,c27_notconsult_u7_6_2,C27. Not safe,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_6_3,C27. Not safe,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_6_4,C27. Not safe,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_7_1,C27. Do not know can be fixed,haven_labelled,1861,75.9,1,0
endline,c27_notconsult_u7_7_2,C27. Do not know can be fixed,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_7_3,C27. Do not know can be fixed,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_7_4,C27. Do not know can be fixed,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_8_1,C27. Do not know where to go,haven_labelled,1861,75.9,2,0 | 1
endline,c27_notconsult_u7_8_2,C27. Do not know where to go,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_8_3,C27. Do not know where to go,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_8_4,C27. Do not know where to go,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_9_1,C27. Too expensive,haven_labelled,1861,75.9,2,0 | 1
endline,c27_notconsult_u7_9_2,C27. Too expensive,haven_labelled,2312,94.3,2,0 | 1
endline,c27_notconsult_u7_9_3,C27. Too expensive,haven_labelled,2428,99,2,0 | 1
endline,c27_notconsult_u7_9_4,C27. Too expensive,haven_labelled,2452,100,1,0
endline,c28_inpatient_u7_1,"C28.During the past 12 months, was [${u7_name}] hospitalized because of an illn",haven_labelled,193,7.9,2,0 | 1
endline,c28_inpatient_u7_2,"C28.During the past 12 months, was [${u7_name}] hospitalized because of an illn",haven_labelled,1863,75.9,2,0 | 1
endline,c28_inpatient_u7_3,"C28.During the past 12 months, was [${u7_name}] hospitalized because of an illn",haven_labelled,2367,96.5,1,0
endline,c28_inpatient_u7_4,"C28.During the past 12 months, was [${u7_name}] hospitalized because of an illn",haven_labelled,2445,99.7,1,0
endline,c29_insu_u7_1,C29.What is the main (government or private) health insurance covering [NAME]'s,haven_labelled,193,7.9,9,0 | 6 | 5 | 98 | 7
endline,c29_insu_u7_2,C29.What is the main (government or private) health insurance covering [NAME]'s,haven_labelled,1863,75.9,7,0 | 5 | 98 | 7 | 6
endline,c29_insu_u7_3,C29.What is the main (government or private) health insurance covering [NAME]'s,haven_labelled,2367,96.5,4,0 | 5 | 7 | 98
endline,c29_insu_u7_4,C29.What is the main (government or private) health insurance covering [NAME]'s,haven_labelled,2445,99.7,2,0 | 5
endline,c2_nature_preg_11,C2. Child birth,haven_labelled,2128,86.8,2,0 | 1
endline,c2_nature_preg_2,C2. Child immunization,haven_labelled,2128,86.8,2,0 | 1
endline,c2_nature_preg_4,C2. Influenza Vaccination,haven_labelled,2128,86.8,1,0
endline,c2_nature_preg_5,C2. Covid 19 vaccination,haven_labelled,2128,86.8,2,0 | 1
endline,c2_nature_u7_1,C2.What was the nature of the interactions that [${u7_name}] had in the last 12,character,0,0,21,1 |  | 1 6 | 1 2 | 2
endline,c2_nature_u7_10_1,C2. Obesity,haven_labelled,624,25.4,1,0
endline,c2_nature_u7_10_2,C2. Obesity,haven_labelled,2027,82.6,1,0
endline,c2_nature_u7_10_3,C2. Obesity,haven_labelled,2396,97.7,1,0
endline,c2_nature_u7_10_4,C2. Obesity,haven_labelled,2448,99.8,1,0
endline,c2_nature_u7_11_1,C2. Child birth,haven_labelled,624,25.4,1,0
endline,c2_nature_u7_11_2,C2. Child birth,haven_labelled,2027,82.6,1,0
endline,c2_nature_u7_11_3,C2. Child birth,haven_labelled,2396,97.7,1,0
endline,c2_nature_u7_11_4,C2. Child birth,haven_labelled,2448,99.8,1,0
endline,c2_nature_u7_1_1,C2. Illness/ Injury,haven_labelled,624,25.4,2,1 | 0
endline,c2_nature_u7_1_2,C2. Illness/ Injury,haven_labelled,2027,82.6,2,1 | 0
endline,c2_nature_u7_1_3,C2. Illness/ Injury,haven_labelled,2396,97.7,2,1 | 0
endline,c2_nature_u7_1_4,C2. Illness/ Injury,haven_labelled,2448,99.8,1,1
endline,c2_nature_u7_2,C2.What was the nature of the interactions that [${u7_name}] had in the last 12,character,0,0,10,1 2 |  | 1 | 1 6 7 | 5
endline,c2_nature_u7_2_1,C2. Child immunization,haven_labelled,624,25.4,2,0 | 1
endline,c2_nature_u7_2_2,C2. Child immunization,haven_labelled,2027,82.6,2,1 | 0
endline,c2_nature_u7_2_3,C2. Child immunization,haven_labelled,2396,97.7,2,0 | 1
endline,c2_nature_u7_2_4,C2. Child immunization,haven_labelled,2448,99.8,1,0
endline,c2_nature_u7_3,C2.What was the nature of the interactions that [${u7_name}] had in the last 12,character,0,0,4, | 1 | 1 2 | 2
endline,c2_nature_u7_3_1,C2. Antenatal care,haven_labelled,624,25.4,2,0 | 1
endline,c2_nature_u7_3_2,C2. Antenatal care,haven_labelled,2027,82.6,1,0
endline,c2_nature_u7_3_3,C2. Antenatal care,haven_labelled,2396,97.7,1,0
endline,c2_nature_u7_3_4,C2. Antenatal care,haven_labelled,2448,99.8,1,0
endline,c2_nature_u7_4,C2.What was the nature of the interactions that [${u7_name}] had in the last 12,character,0,0,3, | 1 | 1 6
endline,c2_nature_u7_4_1,C2. Influenza Vaccination,haven_labelled,624,25.4,2,0 | 1
endline,c2_nature_u7_4_2,C2. Influenza Vaccination,haven_labelled,2027,82.6,2,0 | 1
endline,c2_nature_u7_4_3,C2. Influenza Vaccination,haven_labelled,2396,97.7,1,0
endline,c2_nature_u7_4_4,C2. Influenza Vaccination,haven_labelled,2448,99.8,1,0
endline,c2_nature_u7_5_1,C2. Covid 19 vaccination,haven_labelled,624,25.4,2,0 | 1
endline,c2_nature_u7_5_2,C2. Covid 19 vaccination,haven_labelled,2027,82.6,2,0 | 1
endline,c2_nature_u7_5_3,C2. Covid 19 vaccination,haven_labelled,2396,97.7,1,0
endline,c2_nature_u7_5_4,C2. Covid 19 vaccination,haven_labelled,2448,99.8,1,0
endline,c2_nature_u7_6_1,C2. Medical checkup,haven_labelled,624,25.4,2,0 | 1
endline,c2_nature_u7_6_2,C2. Medical checkup,haven_labelled,2027,82.6,2,0 | 1
endline,c2_nature_u7_6_3,C2. Medical checkup,haven_labelled,2396,97.7,1,0
endline,c2_nature_u7_6_4,C2. Medical checkup,haven_labelled,2448,99.8,2,0 | 1
endline,c2_nature_u7_7_1,C2. Receiving health education/medical advice,haven_labelled,624,25.4,2,0 | 1
endline,c2_nature_u7_7_2,C2. Receiving health education/medical advice,haven_labelled,2027,82.6,2,0 | 1
endline,c2_nature_u7_7_3,C2. Receiving health education/medical advice,haven_labelled,2396,97.7,1,0
endline,c2_nature_u7_7_4,C2. Receiving health education/medical advice,haven_labelled,2448,99.8,1,0
endline,c2_nature_u7_8_1,C2. Newborn followup,haven_labelled,624,25.4,2,0 | 1
endline,c2_nature_u7_8_2,C2. Newborn followup,haven_labelled,2027,82.6,2,0 | 1
endline,c2_nature_u7_8_3,C2. Newborn followup,haven_labelled,2396,97.7,1,0
endline,c2_nature_u7_8_4,C2. Newborn followup,haven_labelled,2448,99.8,1,0
endline,c2_nature_u7_9_1,C2. Low birth weight,haven_labelled,624,25.4,2,0 | 1
endline,c2_nature_u7_9_2,C2. Low birth weight,haven_labelled,2027,82.6,1,0
endline,c2_nature_u7_9_3,C2. Low birth weight,haven_labelled,2396,97.7,1,0
endline,c2_nature_u7_9_4,C2. Low birth weight,haven_labelled,2448,99.8,1,0
endline,c30_episode_u7_1,"C30.During the past 12 months, how many episodes of hospitalization did [${u7_n",numeric,2323,94.7,9,3 | 1 | 2 | 6 | 5
endline,c30_episode_u7_2,"C30.During the past 12 months, how many episodes of hospitalization did [${u7_n",numeric,2420,98.7,5,2 | 1 | 5 | 3 | 0
endline,c31_disease_preg_18,C31. Childbirth (Normal Delivery),haven_labelled,2222,90.6,2,1 | 0
endline,c31_disease_preg_19,C31. Childbirth (Caesarean),haven_labelled,2222,90.6,2,0 | 1
endline,c31_disease_preg_6,C31. Cardiovascular disease,haven_labelled,2222,90.6,2,0 | 1
endline,c31_disease_u7_1,"C31.For [${u7_name}] most recent hospitalization episode, what was the main rea",character,0,0,32, | 34 | 12 | 3 | 42
endline,c31_disease_u7_10_1,C31. Diabetes,haven_labelled,2323,94.7,1,0
endline,c31_disease_u7_10_2,C31. Diabetes,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_11_1,C31. Hypertension,haven_labelled,2323,94.7,1,0
endline,c31_disease_u7_11_2,C31. Hypertension,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_12_1,C31. Diarrhea,haven_labelled,2323,94.7,2,0 | 1
endline,c31_disease_u7_12_2,C31. Diarrhea,haven_labelled,2420,98.7,2,0 | 1
endline,c31_disease_u7_13_1,C31. Intestinal worms,haven_labelled,2323,94.7,2,0 | 1
endline,c31_disease_u7_13_2,C31. Intestinal worms,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_14_1,C31. STD (Syphilis etc),haven_labelled,2323,94.7,1,0
endline,c31_disease_u7_14_2,C31. STD (Syphilis etc),haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_15_1,C31. Accidents and injuries,haven_labelled,2323,94.7,2,0 | 1
endline,c31_disease_u7_15_2,C31. Accidents and injuries,haven_labelled,2420,98.7,2,0 | 1
endline,c31_disease_u7_16_1,C31. Gender Based Violence related injuries,haven_labelled,2323,94.7,1,0
endline,c31_disease_u7_16_2,C31. Gender Based Violence related injuries,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_17_1,C31. Cancer,haven_labelled,2323,94.7,2,0 | 1
endline,c31_disease_u7_17_2,C31. Cancer,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_18_1,C31. Childbirth (Normal Delivery),haven_labelled,2323,94.7,1,0
endline,c31_disease_u7_18_2,C31. Childbirth (Normal Delivery),haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_19_1,C31. Childbirth (Caesarean),haven_labelled,2323,94.7,1,0
endline,c31_disease_u7_19_2,C31. Childbirth (Caesarean),haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_1_1,C31. Malaria/ fever,haven_labelled,2323,94.7,1,0
endline,c31_disease_u7_1_2,C31. Malaria/ fever,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_2,"C31.For [${u7_name}] most recent hospitalization episode, what was the main rea",character,0,0,15, | 34 | 33 34 | 2 | 28
endline,c31_disease_u7_20_1,C31. Treatment/ surgery for reproductive health related cancers etc.,haven_labelled,2323,94.7,1,0
endline,c31_disease_u7_20_2,C31. Treatment/ surgery for reproductive health related cancers etc.,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_21_1,C31. Post-natal care/ delivery complications,haven_labelled,2323,94.7,1,0
endline,c31_disease_u7_21_2,C31. Post-natal care/ delivery complications,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_22_1,C31. Abortion,haven_labelled,2323,94.7,1,0
endline,c31_disease_u7_22_2,C31. Abortion,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_23_1,C31. Covid-19,haven_labelled,2323,94.7,2,0 | 1
endline,c31_disease_u7_23_2,C31. Covid-19,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_24_1,C31. Surgery for Appendicitis,haven_labelled,2323,94.7,2,0 | 1
endline,c31_disease_u7_24_2,C31. Surgery for Appendicitis,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_25_1,"C31. Skin diseases (e.g., boils, lesions, etc.)",haven_labelled,2323,94.7,2,0 | 1
endline,c31_disease_u7_25_2,"C31. Skin diseases (e.g., boils, lesions, etc.)",haven_labelled,2420,98.7,2,0 | 1
endline,c31_disease_u7_26_1,C31. Gastritics,haven_labelled,2323,94.7,2,0 | 1
endline,c31_disease_u7_26_2,C31. Gastritics,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_27_1,C31. Abnormal pregnancy/pregnancy complications/malpresentation,haven_labelled,2323,94.7,1,0
endline,c31_disease_u7_27_2,C31. Abnormal pregnancy/pregnancy complications/malpresentation,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_28_1,C31. Dengue Haemorrhagic Fever,haven_labelled,2323,94.7,2,0 | 1
endline,c31_disease_u7_28_2,C31. Dengue Haemorrhagic Fever,haven_labelled,2420,98.7,2,0 | 1
endline,c31_disease_u7_29_1,C31. Surgery for hydrocephalus,haven_labelled,2323,94.7,1,0
endline,c31_disease_u7_29_2,C31. Surgery for hydrocephalus,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_2_1,C31. Diseases of Respiratory including pneumonia,haven_labelled,2323,94.7,2,0 | 1
endline,c31_disease_u7_2_2,C31. Diseases of Respiratory including pneumonia,haven_labelled,2420,98.7,2,0 | 1
endline,c31_disease_u7_30_1,C31. Surgery for hernia,haven_labelled,2323,94.7,2,0 | 1
endline,c31_disease_u7_30_2,C31. Surgery for hernia,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_31_1,C31. Melena,haven_labelled,2323,94.7,2,0 | 1
endline,c31_disease_u7_31_2,C31. Melena,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_32_1,C31. Intussusception,haven_labelled,2323,94.7,2,0 | 1
endline,c31_disease_u7_32_2,C31. Intussusception,haven_labelled,2420,98.7,1,0
endline,c31_disease_u7_33_1,C31. Epilepsy/seizure,haven_labelled,2323,94.7,2,0 | 1
